000000000010010111001001	001111101111011101010001	
001000111011101101111101	000010100110000000011110	
111101110001010111110101	000100010000010001110111	
001011110011000110101011	110000101011111011001101	
000110010101111101111110	001000010101010011011001	
001111101001100001001111	000000001110111010000110	
110110101010110011011111	111000000011000101011001	
001101001111100110000101	111101111110001110111000	
110001001011000101100110	111100101101010010100110	
111010001110100100010111	000100101110110001101010	
111000111001110010100101	111010111011111010011010	
001110101011100110011100	000110101101000111000010	
111011111000001111101111	000101111000101010101011	
110010100000101110011010	001001110101001101011111	
001000101100001100110000	000110111011100100110001	
001110000100111001011110	000000111010001110110110	
111111010100001010000001	111001111011000010101001	
110000010000001001010100	111110111100011011101011	
110000110101111001101000	000111100111000101011000	
001100011011110010100000	111011111100111000010001	
111011001001101011010011	110100011010100101000100	
110000011000100000111011	110100101000101000101100	
110011101101001001110100	111101001000101000000100	
111111010000011110111011	001111010011110000011010	
110111110101011101110001	111010100011011110001010	
111010110111100010100101	000010101011000011011001	
110010100011011111111000	001011100011011011000100	
001101010001100010100000	110010011010011100001101	
111111001101011110100110	111010001111011010111100	
000001001111111101101000	111101110011001100101001	
111110101100010001111000	111101111111100001001000	
001110011101011111011111	111001110110110001011101	
111011100010111000001000	000011010001010000011000	
000010010010011111101011	001000100111010000001011	
001010111100101101011000	110110011101110101001001	
110000101110010100010111	110100000111111001100000	
111000111111010110100110	110000011100110010100010	
110010001110001010100000	110010010000011010010000	
110001111101111000111101	001010010011000111000100	
110111011111001010101000	000011000111101100111010	
000110111000111100000010	000010001111110011010101	
111011001010111010011001	001001001000111111011001	
000111000001100010000001	000100100101100101101110	
110100101011010010001010	000110110110111010111111	
001101100011011000111110	001000010011101000110101	
111000110000000000100111	001001001011110010001000	
000110001110111100000111	111001000101001010101011	
001110000000111011100100	000010010011100000001100	
001011000100100101110001	001011110110110011001100	
001111100011001000011010	111110111000000111101010	
111101100010000111001111	001001100101011111011101	
001001100110000000001000	001001000101100100111011	
111000000011111101100010	000101000100001101101001	
000100101111110010110101	110010010010010010111010	
111100011001110100111111	000101001110101100001001	
001100100100100100011100	000000000110111100100110	
111101110011101100011100	000110011101001011010111	
001101110100001100101001	000100101010110010000110	
110010110100000001100001	110011111100111110110110	
001000011101111000000110	110001110101100110011100	
001111010011111001000100	111110011110011000101000	
111001000001011100010110	110001001001011001010100	
000100101000000111001000	110000100111011100011111	
111010110010011110001011	000011100110010001100101	
110011001101100010110110	001110101101101000101110	
000110011001110100010100	001011101100001011011101	
111010101010110000011001	000001110110111011100100	
000010100001100101100010	000111010001100010001010	
111101000001110111100011	001000111100010011100100	
000001110000001110010111	111101101001110100101101	
001010001100010110111000	111101000110000101000001	
001001101101110000011100	110010010111111011101101	
110000110110110101000001	001111101010011000001111	
000110010010001101100010	000110100000010011111110	
110011000110000101111000	110100111000111001011100	
001000010010010110110000	000110010111010110100100	
000000110011011111100110	111110001111010011110010	
000010111101010011110011	110000001001000101000001	
111011101100101001011001	001000010111001110011011	
000101001011001101000001	000111001100110010011001	
111101100001110100110101	111110110100001011110011	
110110000001000100100001	000101101011000100100000	
110001100010101000110100	001000001011100111001110	
001110101011111000110000	111101100001110110001011	
110011101111010100000011	001110011110111011000010	
001010101100110000100001	000111011101001111111111	
001011101110010110011000	111110110001111110000111	
111010001110110101010100	111100011011001111000111	
110101000010110000001010	111011001100011011100010	
001001011000001111011100	110101100010001101000111	
110101100101001111000111	111111000111011001110100	
001000011010110000011000	000000110101010001111100	
110001000000100100010011	001011001001010011110011	
000010101100010001000111	001011110110011111110101	
110000111001010101110100	000111101100001110111100	
111100100010100000110100	001111100010111000101110	
110010000001001101110110	000101101101100001000000	
000111110001011111100011	001110101111011100010010	
110100011111001100010010	111011010001101011110101	
000010100001100111000000	111101001000100101110111	
000110000100110000101101	000101000011000011110100	
001100110110101001111111	001111010111101011100001	
110001011011000001110111	000111100111101000010011	
111100001101101001010011	000001000111010001111010	
001000101010100101100000	001111111010100010000111	
110000101101000010111000	111100011000011001010110	
110001100110101101110001	110110011111010111001001	
001001111010110001100100	001011100001011001111001	
111000011010000001101110	001101111000110111001111	
110100111010101110000001	001100010010111001111000	
110010100100101010011101	110000001001100111110010	
111110011101100001111100	110110110110110110000101	
001000001010011111110100	111101000101101011101110	
110010100110010011100011	001111000011100001111101	
111111111000110110100011	110011110010111011010111	
001101101100011011000011	000100111001011001011110	
001010011110111001100000	111110111010011001010000	
001011110100010010000100	110000000000011010010011	
000010001110011010001110	111110000100001001011000	
000010000101100100101110	000010001101010000101000	
000000100010100100000110	000100011010011001110011	
111100011011011000011110	111100101000001000110010	
000010010101000111101110	110000101101010000110110	
000101001100000000111001	001111101110111100110111	
000010010111111011110011	001000100001010100010000	
111101001011000111011100	110111100101011101111100	
001100011001010110011001	001101110000110011111000	
000110000000010001010100	110000010100011111001010	
001100111101001011010011	111011001101100100001111	
000101010101010001110100	001111110011011111011001	
111100011110010000110101	000010110001010100011100	
111000000111001111101010	001001011000101001111001	
111011011000000001110001	001000100000010000000111	
000111110010000100111111	111010110111011010011110	
001101110100100100100100	001100000101001000101010	
001110100001110001110010	110100101110110101111100	
001111100000100011000111	110101010101111001000001	
111001110111000000000111	000001010011100100110100	
111011000111000101001000	000110111001111111001010	
111110010100000101010101	000100010100100100111101	
000110000110000000010000	001010010010000111101111	
110000001011000001000011	000100000000000010111110	
001101001011011101110110	000111110100011001100001	
001011001100100101011110	111001100110100110101111	
110010100001110011010110	001010110101100100010011	
001110011101010001001011	110110010000001010111001	
001000100011100110000010	111111100011110011010010	
110010011011010010011000	110100101110101011101010	
110111111110000110000000	111100011111011111110101	
110000010001101100011111	000000001111100110010101	
111101100100011000010100	000000100010110110001000	
001000111010110010110010	111000111110001100001001	
110100110001111000000101	110101111111110110010110	
111111010111110101010111	111001010110000011101000	
001100101110000111110100	111101111000110001010100	
000110101100100100100100	111101011000100000111100	
110011100110011100010110	111001100100000011110110	
000111101100011001111011	000110110100000001001110	
110110111101100101101110	111000101111110110010110	
001111101001010011100101	001110101111101100010000	
111000000110000100110000	000001111110001010110011	
000100101000110011101101	000100100110011001101100	
110110001000111001101000	111111000001010011010000	
000101001110011010111011	001100101100100110100010	
111110011111011011001110	000010010111100101111100	
111110101011100100010111	001011001001111011110000	
001100000110001000111010	001100001110101011110000	
000000101111000101111110	111101101100000001001001	
110100010000010100000000	000011001010110001111010	
110001111011111101000111	001101111001010110001000	
110010011001011011000100	000011111000010111110100	
000111001000101000101101	111100111110100101110000	
000110100011100110100011	110010111001010001001001	
111100101110001011000100	110110100011001001001100	
110100110101000010111011	000101110010011100110011	
000010100000010111000011	000010001011101111000111	
111111010111101011000111	111101011011110010111000	
110011001011001101110110	110010101011000100111100	
000000100010111100011110	001000101101011000000111	
110011101010011111110100	000111011111111111101101	
110010100000000111001000	000110100100011011011000	
110010101000101001001100	110010100110000000110100	
000110110111011100100110	111001010001100010001101	
110100000101001101010101	001011111011111011010011	
111001110011110100111001	110110010000010100111110	
001101101100100111001111	110111011101010100010110	
110110100011101010100110	110010111000101100001101	
001000101010001000001011	001011011100101100001001	
111000001000000001110100	000011001101111001011011	
000011001111111010110010	111101111000111010001110	
111010010100111110010111	001110110011011000110101	
001010000111110110011110	111010010110000000101011	
110101101000000000010011	001001010001011111110000	
001110111110000110000001	111011011001111011000001	
110111011011110101011011	000001000100100101001111	
001000001110100101110101	000010110010011101110110	
111011011010111111010011	000010111001101101001000	
000011010101010111101000	111000111111111101111011	
110001101001100100110100	111000111010111001000110	
000110000000110000001111	111000001101111101110001	
110011111111111100110000	000111010000000001100110	
000111000110010010001100	000110110011111000111100	
000000011010001010011011	001001110011100111010000	
111011011111110010011100	111000000001011011000100	
110100110110110100001001	001001011100101111111001	
000101011000110101011001	111011000010011100001011	
000001101110101011011011	111010011110010110011011	
001110011010101110010011	000000100110111011100010	
110110001000100110010011	110010000000000100110111	
110010001001000011000110	001101110100010000000000	
001100110000110110011110	110001000110010101001100	
111000110010101101010100	111110110100101110001010	
111001011010010011011101	000100111100111011111110	
001111001111101011100101	000111111010001100001110	
001111010000001101001001	000100101100111010010101	
001010111111010100101110	001010110011010000110010	
110111000000011110111010	110010111111000001001111	
001111001100010001001111	111100110101100111001001	
000100101010111000011110	110011100011011000100011	
001101100011110001001100	000101100111010110111111	
110101111001111101111001	110111111011001111010110	
110110100110011001000100	111000010111100111101110	
110000000000111100110111	111110101110100000001111	
000011101000001000110100	000000011101010010010000	
110010100000111111000010	111101111111011011111111	
000101100100011011000110	110011011000100111100100	
111111001010001011000011	111110101111110100101110	
111110001111110111110000	110111010000010101110100	
000011000101001100000000	000011101011110111101110	
110001010001011111110010	001010100110000110000110	
110011001100001101111111	000011101101100011010100	
001110001110111110011101	000111010101000100011110	
110100010111101101001100	001101101110111000011000	
000001101111011010000010	111110110011010011100010	
111001001010101110001110	110001101110010000101000	
001000001101100110111010	001110010001101010000000	
001110000110100111011111	111111010101000000010100	
111110011000010011101100	110000011000100010000010	
111110111011100001111001	110001111001100001011000	
000110111001000011001111	001101011011010011100010	
000011111001010100100001	000011001110111011110100	
111011111111000101111111	000010001110000000111000	
000011010110111011001010	001010100011001110101011	
000110010000110001110000	001111001001011100101111	
111100000111011000111111	110111000011011111011110	
001001111110110010011000	110011001111111100110010	
001111111111000101010101	000010101001111110001010	
111100011110010010101011	110010011010000100011100	
111011110100111110010101	110101000011101000001110	
000101000010011110011010	111000101100010110000110	
111011111011011011101110	110010010110110000110110	
111110000100011001011101	001100010001100111101100	
000001010001001011011100	111101000011110011011101	
111100101001110001010011	110001100100011011101011	
000001110110000011000010	000111111101000111010001	
001100011111000100110000	110001101000011000000000	
001110011001010101110011	000100111100101100000111	
001101101011010111011110	000111001111001010100000	
001100111100001010101100	000001000101001010110101	
001111000000100100000010	000011100000001110100010	
111111000010101111010001	110101001001001010100011	
111100111101011110101110	110001011111010110011110	
000100100011101000011101	110000110111001100010111	
110101110011111011011011	001111110100001100010001	
110101011100010100011000	001010101001000001100010	
001010111011111000000011	000110000110011111100010	
110011010011111011100001	001111001110110011110000	
110001110110010110101011	111010100010000000110010	
001110101000111010001010	001101010001100000111111	
111000010100111101001011	111001011011010111001001	
000111000111111001000111	110011011011100010100110	
000000001010010000110010	111000100011000011010011	
000000110111011100010000	001101110100110100011010	
111010000010001000001000	111110100101010111000000	
001111001110101000010100	000111000101101001001110	
111110001110001110011110	001010100000100110010001	
111100110001010100101100	110111001111111111111000	
110010010010001010101000	110000000001011000011110	
110011111100010010100011	000111010100011110010111	
001100110001000101101111	110100111000101001100101	
111011100010001010011000	001011010010011101001000	
110100111011111101100011	001010001000011111000001	
111100000001001100000000	000110010101001011011000	
111110001111011011011000	110101000100111000111101	
001010110110101010100011	000101010011010001010101	
000011100010000110000100	000011001101101110111100	
001000110000000011111110	111000110010010000111111	
000001011100101001011100	000000000010111001010000	
110010110001000011100111	111111010110010011110111	
000111011001011001000110	111010000101001110011000	
111100101010110110101000	111111001100101011001111	
001111011011101000100000	111011001101101010001100	
001010101100000101011100	000100110000000010101110	
000010011101011100010110	110001110110111100000000	
001100101011000100110010	001101111010111110111100	
001111010010000001000101	111011101010001001101011	
001000101011000101101010	001001010101101100000010	
110010001110101111101011	001000110000111010101101	
110101001000111001010000	111011101010011000001100	
001000000000110110001110	111010001010011100111101	
111001110000110011011010	001011011100111011011011	
111001100000100111011000	111011100011011100110010	
110100001011110100000101	001101011001001111111001	
000110000111001101100100	111001110001010001000000	
000101100000001001000000	001101111110101001100010	
000010001101101011110011	110000110110100011100000	
110111001010000111101011	110010010111110100010010	
111100100011110100111000	111000001110000110001100	
001011110100000001011111	110011110101101011111101	
111110110001101010011001	111010111111011011110100	
000010010010000100011101	001111100110111001010101	
111100000000010010100101	111010000100101101111001	
000110011011010001110011	000010000101011010000001	
110100111001111001001101	001011100101100010110001	
111010110111100100001001	000000111000010011110100	
111000101110111010100000	001111011011001111100001	
000000111101010111100001	110101011010011110011001	
001001100101101110111111	001100110011100010110100	
110011011010100010100111	110011001110101011110001	
111011101111000111100111	000001100011100011011001	
001111110000000110010011	000101111101100011011001	
001000011001101111101000	110111011010110101111000	
001001001010111011011011	000000101000011010011011	
111100100110010001110001	111000110011001111101011	
000000110101001010011011	001010001001101000000110	
001010001100100010010000	111010000101010011001111	
111111011111000111010011	110010111011111100110010	
110101000111110110010110	110001000101101000111100	
110001110000010011011100	110001100000110110000101	
111000000100110011110101	000011011011001000100100	
111100111101001111010001	111111110110010111111100	
111010010111101100100011	110001100111100000010010	
001000111111101101111011	110011100100011010111010	
000100100110101101101101	000011000101101000101111	
001111101001101101010001	001000110101011001000010	
001000001101101011000101	000101011100101110011011	
001100110101100010011110	000001101111010111110111	
000100101100010011110010	001110110111101001001110	
110000010001101010101111	110010001000011010001001	
001101101011100101011110	111110100010110101101010	
111001100110101110000000	110110011001000110110000	
111100110101111000101110	111100011010001000011111	
000111111010110000110101	000111110011101100010001	
001001000010010101011001	001101101101001000111000	
000001110011110110011011	111100011011000000000011	
110000111100100011100001	111001011111000100101010	
110100101000010001011111	111100001101110010001010	
001010111111010101000100	000111010101101100100011	
001111000010011111001111	001000110101110111111110	
000010100011111111001110	000011010100111100100111	
110000010100101101100010	001111001111101100110001	
110110000101110001100000	111110000110001001110011	
111011001100010111111100	110001000101010001011011	
110001010010011111001000	000001010110101101110011	
000110001101010010110101	001001001000010010111100	
110001011100001011111001	001011000001111010000000	
001110000111110110010011	110110010101100001101000	
110110000111011001111000	001111000001101100100110	
001001101110011100100010	001100000010111110001000	
111011010011011110010001	111001011010111111010100	
000010111100100110100010	111000011100110010000001	
001010000110000111100011	001001000100110100111001	
001110100011010001101111	001010010101101011100011	
111011001000111001111111	110011111000001011100101	
110000000111010011000001	000101000111111111110010	
001001100100011001010111	001001101010011001100001	
001010101001100110010111	110000111100111110001000	
110000100011010011101000	001010000011010010111111	
000011100100101111101101	111000110100111001011011	
110000100110101100101100	001110000100010001111000	
111100001110010110100011	001110101101111010111011	
110100011011100101010011	111000011111111111010001	
111001000010111101101111	001111011000001110100101	
001111011111100011110011	001110011110001110011101	
001001101101011000010101	001101010011110100001010	
110101000000011100100100	110001011111101001011111	
001011001010001111111010	000011011111000011000001	
110000101010100011001100	001001110101000000010111	
001011100111010011011111	001000110110100111100110	
000010101110101110010010	001000010111000000000001	
111000011010111001101101	001111111000101001000000	
000000001100100000110011	001111100110110100010111	
111000101101011101001110	111011011000001011010111	
110101000100100101110011	001001111100100011000000	
001100100011010011101001	110101100101100110010011	
111111101110010011100100	001010110010000101011100	
001010011111010001111000	001100011010101010010000	
111000001001111100000010	111001111111101010111010	
111101010010111000101011	110011101100000101101100	
001110101010010100010011	110111010001010010111001	
110000100000110101001000	001101010110110111001100	
110011101100100101101100	110101010000010001101011	
001110100100110001111111	111000111001010110001010	
000100101011111110011111	000111111001001100000100	
110111110111101010100111	111001100101010001110101	
111001011011001001000000	111110100001101100100000	
001110000101101011100001	000110001110000000011111	
110000101110001110010010	000101100001011100111010	
000110010000001001001001	000110001000010001010010	
111110001110010000101011	001110011010100110100001	
110101000100110110000001	000011111111110101011000	
000001100101111010000110	110101001101100011111101	
111111110101111010010110	000101010101011010010010	
111100100000000000011100	111110101110010001010111	
111011101011001101010010	000110111011111000110100	
001110001011110011010100	110010111110010110111011	
001010111011111000001010	110111110010000011010101	
111010001000110111110101	001110100011000000100111	
111101111111010000111011	000010010001011011001011	
111001110001100010001111	110010110101011110101100	
001011001001110100010111	111110000010011001111101	
001010001000101011111101	001101010001110011111011	
001101110110100101011111	001110101101110111000011	
001101001110010000011011	001001101100011010100010	
111101100110100101101100	000001000100001000010101	
000100100100100000111110	000110001011001011010100	
001101000100101111100010	110000100100010100110110	
001100011010000100110000	000010001001010010010011	
110111101011110000001111	110000111101010000001011	
111000111010100000010011	111110110010110010001001	
000100011001010001100111	000101000111101000010111	
111110100010110001010000	000110111001100010001000	
001101001100011000110000	110100100011110000111100	
111111100100110110001111	111101111000100000101100	
000100001000100000011110	111111110110001100011100	
111001000110101000001111	110001101101100010100010	
001110101011111001110011	000100000001101101011000	
001100101000101110010011	000000100001100001100111	
110001111100001110100010	001101000000101101111011	
000111001101000000100111	111101100101101100100100	
000110010010100010000011	111001100001001000010001	
000001000100000010111101	110110011100010101100011	
000110101000101011100010	111001011101101110111100	
000011110010000101000011	001110000000001011010111	
111000111000100101010101	001101111010000100111001	
000101111000001010110010	110111111001010101010110	
000110001000100100001010	001010011111010001011101	
111111110001001100100101	110011000100011110110100	
000000111101010110010100	110010100001100010001111	
001010100000010100100000	110111001111100010110001	
110100100000000110001001	110111110110101001101000	
000011110010100011111100	000010001111110011010001	
111101010001010100001011	001011111100101101011010	
110101100001110111001101	110101111000001111101101	
001011100011000101010101	000000011000111111110101	
111110000000000111000011	001101101010001111110100	
000101010011110010101110	110011110010111001110111	
000101110000011111111110	111011011100101100010101	
111110110111011100100001	111100101000101110010010	
000110000111000001111010	110110000010110100010100	
110100111111000111101111	111001100100100100101010	
000001111110110110001001	000001011000011000001111	
000100100011011010111000	111110100100000111010101	
001010111001011101100100	001001110110011111010001	
110101101010001000110110	110110010001000111001101	
111110110010111000011000	110001000101111010000000	
111101100101100001010000	110100011110000100111010	
000100001110000000010001	000011111001100001111100	
111011101001110111010010	111001011111101001001010	
000100000011100100011001	001111001000001010001010	
001010000111010011000000	000011011110011000100001	
110000101111111001100001	001111010011011111100100	
000010011010110111100010	111111100110000101010101	
111110010000111111110010	111010001100111011010100	
111010111010010001101010	111001100101010100110001	
110000000110001111000111	000000100110010111000100	
111110001000000010010000	110100110110110010110101	
110111011000001100110110	111011000001100010000111	
111001001001010000100011	110110111101110101110101	
111001110110100000101011	111000000000000110011111	
110011111101000111100100	001000001100011100010011	
110011001010000110010010	111100001100101000101000	
111000111010000100111100	001110110110000110001101	
001111110001110011111000	000101000011111001001000	
110001110100100101101100	111001001101010010011001	
001011100000100101011001	111000011110010100011001	
000100010111101100001111	001001011010111011101110	
110011000010110100011001	000111111001001110101010	
110110100100011011111010	111110000100011110011110	
000000111001110011011101	000110001000110001011111	
000100000110110101000001	000001011111001101001100	
111011000100111101111111	001000001101000110000100	
110110101100101001111110	001111001000101100011001	
000111000101100010010001	000010011111111001001011	
000000111010100110111111	110001100111110110000111	
110100111110001011100000	000101000100010001000010	
110111011111010101010001	111000001001101000001110	
110111111111010111111001	111001110100010101010000	
111000001000111010110001	000000000111011001111010	
111101100100010100101011	110010111110000100010111	
111110111011111000000100	000111110101110100111110	
001101011101110100101010	110010100010001110110111	
001101011011011010100011	111001010100110100001101	
000110010001001100111000	000100100100000110010111	
000010011101001101011110	110110010111011111111111	
001000110001101110001001	001000101101101010011011	
111101100101111011111011	111111110010110001011100	
000110001100011011001110	110001001110010010101101	
000000111011101111101001	111100010111110000111011	
001101010101010011010000	000100001110000110100011	
110101001101011100000000	001010111111001100011110	
001001000001001000110101	000111111100000111010011	
111001100110101100011101	000001001111110110100110	
001011111011000010100110	111100001101110111110000	
111011000010100000100111	001101110000001100000000	
110011110011111111010010	001100101010111100011100	
000010001010001100100000	001110111100001111110001	
001100011011110010110010	001001010010010000000011	
000110111101010100000010	111100011100000110101011	
110101010011011000101010	001000001111101111110110	
111010110001001111111011	110101101011001011011011	
111100111100101100100110	001101110111110100100101	
000000011111010010101101	000001011001000011011110	
000101111110111001111101	111010001011011110010111	
110011100001101101001001	111011110001000011000111	
000101011011011000101101	000111011010111111100010	
001101001000001110110010	111111110100010100101010	
110101110101111100010000	000010111100111110101011	
000010100000011111111000	110011000101000010110111	
110011010010011000110001	000101010111101110010001	
001101001100010111111011	111000001110010111010000	
001110110101100000011011	001100010101001111000000	
111101011101010100101110	001011110001110110111000	
000000100010111111110000	001000101000111110110011	
110100111100001001100111	111110000111100000000000	
001011100100000001000111	000000100111100110010110	
110000101101100110011110	000101101101010000011001	
001011011010011110011100	001100010000010010100010	
110001000111101001010101	001101010000100001001010	
110000011011000000101101	001011100101111111100111	
111111100100011110010000	110010010101011010110010	
110000000010011101101001	000100011011011011101011	
000100110001101001010011	001101111100101010111100	
001011001000011100011101	110001110000101110110011	
000011011001101110001011	001100001101010100010011	
110011010011100010000000	111001001111011010000001	
110000010010110110111110	111110011011110001011001	
000001001110110011111111	000111111010100010100101	
111010111010001011010100	111110000111101000110100	
111001111101111101101111	001110001100011001111011	
111110000010111111000011	001011101110011000111111	
000101101111011000110001	110111101110101011011001	
110111010001010010000001	001000100001001001111111	
000000010110010101010100	111000100101111000011101	
001100001111110100011100	001000010010111011000010	
000111101101001111111011	000101111110110101001011	
001001101101101101011001	110100010011100101110000	
000110000101001110010100	111001101110101101001100	
110001001111100011001010	001000110110110010000110	
111101100001110001110100	111101011111001010101111	
110111001101100011011001	000001111000100110001001	
110110001000011100001101	000011011110001010001101	
110110111110001100101100	001100101011011000101010	
111010110000000101100010	000111100001010001101010	
001100010010111110111001	000010101000010001001101	
111011110101110100110001	000100010001011011100001	
111111011001111000011001	001010100110011110010101	
000111110110011101011011	110010001010100101110000	
111000110110101011110011	111111010101001101010010	
111000001101001101101100	111011100010000011010110	
110001011101010101101010	111100101110100010011001	
000111011101101000101110	001100110110011010011100	
001100100010110001110001	111010001111100010111010	
001000100010010111101111	000000010001010101100111	
110111011000010111010100	110010010110001010001111	
110100100111101010010100	001111010101100101111111	
110101101000011010011100	000010010110001110010001	
001110000010111111001010	000111100001010000000011	
000111100000000111100110	110001100001100000110111	
000001110110001101001011	001100111100001010010011	
110000011011100110000100	000101001001110111111111	
111011100101000000111100	110010101011100000110110	
001010101110101000000110	110000010001010001010100	
001001011000100011100010	000101001111110110001001	
111011010111100000000111	001110110111101100110100	
111111101111011101100011	001101011110010101100010	
000101001011011111011011	111001111101101001010000	
111100110001001011001110	001000010010100011000100	
001000010000010001010100	000101011101111000110010	
001101010111010100010100	110100000011100111100000	
110100000111001001011110	001010100100000100001101	
000001010111100111001100	000010100110111010010000	
110100111001100001010000	111111011010101101001000	
000100110011000001100000	001111100001001010000100	
001111101000001111111000	110111101110100110000011	
111101110000110001100011	111001110001001011110100	
000100100011100110111110	001000100001011011011100	
001101111000001011000000	000111011101001001001010	
000111110011011101110101	111111011001000011011100	
110001111010100111101011	111010011000010100100100	
111010010010101011000100	000011100010000001100000	
110101011101010100111111	110010110110110010101001	
110110100100111001101111	001100111001010101010111	
001110000000101011010000	000000101011001101000100	
110011100110100111011110	111010100111111100101101	
110111000010001011101101	111000110010011100101100	
111111000000010111010101	110010110101000000100110	
110001111000111010101110	110000110000000011100110	
001000100010100011000001	110010110100110000010101	
000001010011110100111000	000010001011100101010100	
111100010101100010111101	110000101001010101110001	
110000010001111001110001	111001010011010111010001	
111010100011101111010110	001100111001101101110110	
110000011110010011000000	111000011101110110001100	
000000001111010011100010	110101101001110101110000	
111000111010100101001011	001101001001010010110011	
000011100111110001100011	001111110000111010010100	
111101011101010001001001	001101101010110000011110	
110010111000011010111000	110100011110010100100011	
001001001101110100011011	110011110001001001110110	
000001100101011000111100	000111111100100011011011	
000010100101111001000001	001111110010110001010000	
